Date,Price,Open,High,Low,Volume,Change(%)
2-Feb-22,506.4,508.6,514.45,505.15,14311040,0.42%
1-Feb-22,504.3,508,514.75,493,48030231,-2.60%
31-Jan-22,517.75,505,520,498.2,27306578,4.11%
28-Jan-22,497.3,500.5,509.35,495.3,21784640,0.59%
27-Jan-22,494.4,480.75,502.7,476.6,26676094,0.78%
25-Jan-22,490.55,473.8,492.5,467.65,22565698,2.53%
24-Jan-22,478.45,499.7,504.3,473.35,25228959,-4.66%
21-Jan-22,501.85,510.4,513.85,494.25,17946821,-2.69%
20-Jan-22,515.7,519.95,523.2,512,18364451,-0.99%
19-Jan-22,520.85,510,522.2,504.8,21799071,1.97%
18-Jan-22,510.8,527.9,528.5,507.15,19353195,-2.70%
17-Jan-22,525,514.8,526.9,512,27942414,2.96%
14-Jan-22,509.9,509,515.4,505.65,12655602,-0.40%
13-Jan-22,511.95,504,513.8,494.8,27572553,0.93%
12-Jan-22,507.25,505.85,511.85,503.5,16255334,1.19%
11-Jan-22,501.3,503,507.9,498.15,16269193,-0.48%
10-Jan-22,503.7,493.1,504.9,491.3,25193771,2.67%
7-Jan-22,490.6,490.05,495.5,483.75,15532165,0.36%
6-Jan-22,488.85,481.5,492.95,477.1,16563230,-0.18%
5-Jan-22,489.75,486.95,492.75,483.55,15420105,0.03%
4-Jan-22,489.6,496.8,499,484.05,24100985,-1.61%
3-Jan-22,497.6,493.5,500.85,492,32748423,3.15%
31-Dec-21,482.4,472.7,483.6,471.85,15541446,2.55%
30-Dec-21,470.4,472.55,476.4,468.6,11923961,-1.18%
29-Dec-21,476,478.75,481.6,474.25,10263884,-0.87%
28-Dec-21,480.2,475.2,482.8,472.65,22860916,1.92%
27-Dec-21,471.15,465.7,472.45,460.1,12557565,0.76%
24-Dec-21,467.6,474.9,474.9,460,15487368,-1.01%
23-Dec-21,472.35,476,478,470.95,12116814,0.39%
22-Dec-21,470.5,458.15,472.15,458.15,22730750,3.73%
21-Dec-21,453.6,452.1,460.9,449.85,18838054,1.47%
20-Dec-21,447.05,459.9,460,440,33007516,-4.92%
17-Dec-21,470.2,488,488.85,468.2,27341178,-4.42%
16-Dec-21,491.95,495,496.5,487.4,13581352,0.06%
15-Dec-21,491.65,487.8,497.7,487.25,16263723,0.46%
14-Dec-21,489.4,491.95,491.95,483.3,17722547,-1.20%
13-Dec-21,495.35,499.45,506.4,494.2,21921272,0.18%
10-Dec-21,494.45,487.75,496.8,486.55,14567815,0.10%
9-Dec-21,493.95,498,498.5,489.55,16951593,0.01%
8-Dec-21,493.9,484.5,495.95,483.5,20581817,2.51%
7-Dec-21,481.8,476.85,484.9,471,21280797,3.13%
6-Dec-21,467.2,480.1,480.9,466,17473075,-2.69%
3-Dec-21,480.1,480,484.7,477.3,20948900,0.21%
2-Dec-21,479.1,479.4,480.45,471.7,21012008,0.81%
1-Dec-21,475.25,467.85,478.4,463.55,28256188,3.63%
30-Nov-21,458.6,466.55,478,455.65,35471800,-0.62%
29-Nov-21,461.45,457,470.75,443.1,42819150,0.27%
26-Nov-21,460.2,486,486.75,458,51787989,-6.61%
25-Nov-21,492.75,490.8,495.15,486.5,15336539,0.84%
24-Nov-21,488.65,499,501.8,485.3,20915837,-1.38%
23-Nov-21,495.5,484.4,499.35,477,27553684,1.93%
22-Nov-21,486.1,512.25,512.25,478.4,40044849,-4.63%
18-Nov-21,509.7,531.45,534.2,501.3,47197742,-3.86%
17-Nov-21,530.15,520.25,536.7,520.25,48463415,2.14%
16-Nov-21,519.05,506.9,526.85,506.2,55897781,2.69%
15-Nov-21,505.45,506.25,514.9,504.5,18014977,-0.32%
12-Nov-21,507.05,506.95,509.55,497.35,20731808,0.72%
11-Nov-21,503.45,510,519,501,29256213,-1.43%
10-Nov-21,510.75,506.25,515.95,500.2,26615777,0.22%
9-Nov-21,509.65,505,520.65,503.5,50458762,1.65%
8-Nov-21,501.4,493.9,504.85,490.25,31736426,2.39%
4-Nov-21,489.7,489.8,493.55,488,5531940,0.99%
3-Nov-21,484.9,483.8,495,481.6,22950198,-0.60%
2-Nov-21,487.85,506.5,510,486.5,51580720,0.44%
1-Nov-21,485.7,486.45,489.7,469.8,34315690,0.41%
29-Oct-21,483.7,482,491.6,467.7,31054342,0.55%
28-Oct-21,481.05,493.9,493.9,478.55,25182748,-3.38%
27-Oct-21,497.9,505.75,506.55,496,30361263,-2.11%
26-Oct-21,508.65,483.5,510,483.25,58027770,5.99%
25-Oct-21,479.9,493.9,496,473.25,33107841,-2.24%
22-Oct-21,490.9,509.9,510.7,487.4,42742785,-3.37%
21-Oct-21,508,491.75,510.4,485.75,52608672,4.33%
20-Oct-21,486.9,481.8,497,471.25,55444814,1.04%
19-Oct-21,481.9,512.45,517.4,476.05,57428637,-5.44%
18-Oct-21,509.6,507,525,503.6,72322623,2.41%
14-Oct-21,497.6,530,530,492,103630901,-1.83%
13-Oct-21,506.9,462.9,523.85,462.9,197949387,20.45%
12-Oct-21,420.85,423,435.7,413.6,97349265,1.23%
11-Oct-21,415.75,390.15,420.9,388,113404983,8.57%
8-Oct-21,382.95,385.9,397.55,380,93728117,1.71%
7-Oct-21,376.5,341.1,383,339.25,163238084,12.04%
6-Oct-21,336.05,347,348.7,335,25272592,-2.58%
5-Oct-21,344.95,340.45,351.5,338.85,31861985,0.86%
4-Oct-21,342,336.8,343.25,335.15,29553072,2.61%
1-Oct-21,333.3,332.65,337.3,325.7,29877695,-0.01%
30-Sep-21,333.35,331.25,337.9,329.1,30268517,0.94%
29-Sep-21,330.25,325,333,324,19740150,0.29%
28-Sep-21,329.3,334,336,324.5,28497009,-0.71%
27-Sep-21,331.65,323.15,333.6,323.15,56305136,4.31%
24-Sep-21,317.95,325.1,326.95,316.05,28901243,-1.10%
23-Sep-21,321.5,313.2,324,313.2,52701665,3.68%
22-Sep-21,310.1,303.15,313.8,303,29545253,2.70%
21-Sep-21,301.95,298.6,302.7,293.1,19439330,1.00%
20-Sep-21,298.95,304.9,310.25,297.3,19632688,-3.13%
17-Sep-21,308.6,312,315.35,306,24972069,-0.98%
16-Sep-21,311.65,313.4,315,307.65,26249369,-0.10%
15-Sep-21,311.95,306.1,313,306.1,26808872,1.91%
14-Sep-21,306.1,302.25,307.2,302.2,23234649,1.63%
13-Sep-21,301.2,299,302,295.5,16339860,0.75%
9-Sep-21,298.95,294,303.5,293.55,34020970,1.25%
8-Sep-21,295.25,293.5,298.8,291.6,14920479,0.22%
7-Sep-21,294.6,297.35,297.8,290.9,14325904,-0.96%
6-Sep-21,297.45,297.5,298.95,296,16622865,0.64%
3-Sep-21,295.55,292.5,296.45,292,16594135,0.82%
2-Sep-21,293.15,295.25,296.3,291.7,14907001,-0.71%
1-Sep-21,295.25,289,297.4,287.3,33103168,2.77%
31-Aug-21,287.3,291.75,291.95,286.1,36951003,-1.59%
30-Aug-21,291.95,290.1,293.5,289.9,17217097,2.17%
27-Aug-21,285.75,282.9,286.8,281.7,13477390,0.51%
26-Aug-21,284.3,284.85,287.35,281.65,17864053,-0.04%
25-Aug-21,284.4,282.8,289.2,282.45,31538128,1.64%
24-Aug-21,279.8,278.5,281.5,268.45,37589121,1.03%
23-Aug-21,276.95,287.2,288.3,275,24498294,-2.17%
20-Aug-21,283.1,289.5,290.7,281,32578752,-3.49%
18-Aug-21,293.35,296.9,297.75,292.6,18004320,-1.46%
17-Aug-21,297.7,302.8,302.8,292.8,25539214,-1.98%
16-Aug-21,303.7,305.95,307.85,303.05,14348786,-1.16%
13-Aug-21,307.25,308.8,311.5,303.05,34922863,0.41%
12-Aug-21,306,297.3,307.4,297.3,33652880,3.57%
11-Aug-21,295.45,295.3,297.8,286.45,20802022,0.42%
10-Aug-21,294.2,297.9,300.2,291,15173990,-1.31%
9-Aug-21,298.1,300.75,304.2,296.05,16985859,-0.65%
6-Aug-21,300.05,300.05,303.4,297.65,16001898,0.12%
5-Aug-21,299.7,295.5,300.9,292.75,20704901,0.52%
4-Aug-21,298.15,304.75,306.45,297.2,26186248,-1.83%
3-Aug-21,303.7,298.5,304.5,297.7,31063992,2.31%
2-Aug-21,296.85,299.15,299.4,295.6,19273390,0.99%
30-Jul-21,293.95,294,300,293.25,30589609,0.36%
29-Jul-21,292.9,287.55,295.4,287.55,57733359,2.97%
28-Jul-21,284.45,290,290.9,283.6,36139725,-2.39%
27-Jul-21,291.4,293,297.65,288.6,55132877,-0.60%
26-Jul-21,293.15,295,297,291,27502360,-0.81%
23-Jul-21,295.55,300.5,301.9,295,33435130,-2.31%
22-Jul-21,302.55,305.5,307.45,301.05,21338361,0.13%
20-Jul-21,302.15,307,308,301.05,27672567,-2.17%
19-Jul-21,308.85,308.95,310.3,306,21346348,-0.77%
16-Jul-21,311.25,311.1,315.45,310.5,25148606,0.32%
15-Jul-21,310.25,310.5,312.85,307.6,23617599,0.23%
14-Jul-21,309.55,310,313.3,308.65,21863250,-0.45%
13-Jul-21,310.95,310,312.25,308.15,25736308,1.14%
12-Jul-21,307.45,310.8,312,306.1,32282319,0.38%
9-Jul-21,306.3,305.8,308.85,301.85,48807214,-0.02%
8-Jul-21,306.35,314.8,314.8,305,87360324,-3.39%
7-Jul-21,317.1,316,319.1,306.25,112183313,0.06%
6-Jul-21,316.9,348,358.2,311.5,164083830,-8.44%
5-Jul-21,346.1,347.05,350.1,344,18399524,0.35%
2-Jul-21,344.9,345.3,345.55,340.5,18304387,0.19%
1-Jul-21,344.25,341.5,347.4,341.2,27944816,1.37%
30-Jun-21,339.6,342,345.35,338.85,18277841,-0.57%
29-Jun-21,341.55,342.65,346.5,339.6,22462297,-0.36%
28-Jun-21,342.8,340.8,345,337.55,17843975,0.93%
25-Jun-21,339.65,335.9,342.8,335.9,22426352,1.49%
24-Jun-21,334.65,335,337.4,333.35,15580223,-0.18%
23-Jun-21,335.25,341,343.25,334.3,25741628,-0.78%
22-Jun-21,337.9,337.1,344.3,336.15,26708459,1.08%
21-Jun-21,334.3,330.9,335.8,326.2,29123887,-0.92%
18-Jun-21,337.4,345.65,346.9,329,49440514,-2.39%
17-Jun-21,345.65,348.4,352.9,342.25,29236974,-1.06%
16-Jun-21,349.35,350.1,356,348.1,27550588,-0.95%
15-Jun-21,352.7,355.75,360.75,351.5,35526159,-0.91%
14-Jun-21,355.95,350.05,357.9,341.1,38482142,1.48%
11-Jun-21,350.75,346,352.9,344.35,36441967,1.74%
10-Jun-21,344.75,345.2,347.85,342.4,24351860,0.41%
9-Jun-21,343.35,356.2,358.9,339.75,59334814,-2.66%
8-Jun-21,352.75,346.25,356.65,337.5,44104954,2.10%
7-Jun-21,345.5,339.75,351,339.75,64986814,3.15%
4-Jun-21,334.95,325.15,336.9,324.25,41278749,2.86%
3-Jun-21,325.65,325.3,327.7,323.65,21408371,0.82%
2-Jun-21,323,315.95,324.4,315.6,26323777,1.54%
1-Jun-21,318.1,319.2,325.7,317.3,32595728,-0.20%
31-May-21,318.75,318.7,319.75,312.1,30917309,0.00%
28-May-21,318.75,322.65,324.5,316.5,26618815,0.05%
27-May-21,318.6,317.05,323.45,316.55,49484106,0.98%
26-May-21,315.5,316.1,320,314.8,28639717,0.08%
25-May-21,315.25,315.55,319,313.85,37382263,1.09%
24-May-21,311.85,314.75,315.8,310.2,31963997,-0.40%
21-May-21,313.1,312,315.7,309.5,40358753,1.75%
20-May-21,307.7,316,316.6,306.1,54043899,-2.15%
19-May-21,314.45,313,322.95,312.1,119407026,-5.41%
18-May-21,332.45,325.95,336.65,324,86153088,3.53%
17-May-21,321.1,315.4,323.85,311.4,51162423,2.83%
14-May-21,312.25,329.35,329.5,310,81305325,-4.22%
12-May-21,326,318.25,334.75,316.25,111584920,3.31%
11-May-21,315.55,309.55,320.75,308.1,58472304,0.22%
10-May-21,314.85,304.5,315.7,304,53260388,4.00%
7-May-21,302.75,303,305.95,300.5,41591323,0.50%
6-May-21,301.25,291.5,302,290.3,45032502,3.34%
5-May-21,291.5,293.5,293.9,288.5,29350536,0.71%
4-May-21,289.45,296.35,299.75,288.05,38640006,-1.21%
3-May-21,293,289.3,294.75,285,35376618,-0.29%
30-Apr-21,293.85,298.2,301.3,292.55,36121668,-2.67%
29-Apr-21,301.9,308.9,310,301.25,36647292,-1.31%
28-Apr-21,305.9,303.5,309.5,303,44668126,1.46%
27-Apr-21,301.5,295.7,302.5,295.1,35040532,2.06%
26-Apr-21,295.4,297,299,294.6,30583139,0.48%
23-Apr-21,294,291,300,290.5,58158986,-0.19%
22-Apr-21,294.55,294,302.5,292.2,61022978,-1.17%
20-Apr-21,298.05,307.7,308.15,294.2,56740291,-1.11%
19-Apr-21,301.4,295,304.5,292.8,65791784,-2.77%
16-Apr-21,310,302,315,300.15,75330709,2.14%
15-Apr-21,303.5,303,307.55,296.5,75262749,0.21%
13-Apr-21,302.85,287.25,304.55,280.55,116874853,5.69%
12-Apr-21,286.55,307.85,307.85,282.9,105342538,-9.95%
9-Apr-21,318.2,313.2,325,312.5,75462572,1.35%
8-Apr-21,313.95,307.9,319.8,307.5,62459774,2.00%
7-Apr-21,307.8,306.75,310.65,305.1,39073986,0.02%
6-Apr-21,307.75,306.15,313.8,304.8,63031783,0.89%
5-Apr-21,305.05,306.8,311.7,297.2,66178755,-0.88%
1-Apr-21,307.75,306.75,309.85,303.05,44088352,1.97%
31-Mar-21,301.8,299,307.5,297.5,58569012,1.60%
30-Mar-21,297.05,300.5,301.3,292.7,45257627,0.22%
26-Mar-21,296.4,290.5,301.4,290.5,80924011,3.80%
25-Mar-21,285.55,294,294,282.25,84528317,-3.02%
24-Mar-21,294.45,303.55,305,293.2,61523819,-4.21%
23-Mar-21,307.4,305,312.25,304,60240483,1.44%
22-Mar-21,303.05,306.45,307.5,300.1,56385019,-1.91%
19-Mar-21,308.95,303.5,311,290.2,109932681,0.64%
18-Mar-21,307,311,316.6,299.75,73731921,0.39%
17-Mar-21,305.8,318.6,320,304,47262481,-4.42%
16-Mar-21,319.95,321,321.9,315.1,39267404,0.44%
15-Mar-21,318.55,320,320.4,310.05,45083228,0.31%
12-Mar-21,317.55,325.05,326.5,314.15,48360842,-1.21%
10-Mar-21,321.45,319.5,324.45,316.7,58643853,1.98%
9-Mar-21,315.2,325,328.35,309.6,74702208,-1.88%
8-Mar-21,321.25,331.75,331.75,318.8,81925952,-1.20%
5-Mar-21,325.15,333,337.85,319.7,86738909,-4.14%
4-Mar-21,339.2,339,345.4,337.3,59863169,-2.67%
3-Mar-21,348.5,348.65,357,346.5,92006451,0.80%
2-Mar-21,345.75,331.1,347.2,326.45,127708761,5.32%
1-Mar-21,328.3,330,331.85,322.7,61190868,1.66%
26-Feb-21,322.95,323,332.95,318.85,91901339,-3.06%
25-Feb-21,333.15,325.35,334.7,323.25,64514912,3.58%
24-Feb-21,321.65,325,330,316.5,50821757,-0.73%
23-Feb-21,324,308.5,328.9,308.5,133310157,6.40%
22-Feb-21,304.5,312.45,313.9,302.15,57723298,-2.36%
19-Feb-21,311.85,321.95,321.95,301.4,80274683,-3.71%
18-Feb-21,323.85,331.5,331.75,321.1,49204247,-1.91%
17-Feb-21,330.15,326.9,334.25,325.45,52150941,0.29%
16-Feb-21,329.2,335.45,337.9,327.5,65943843,-1.24%
15-Feb-21,333.35,329.9,335.8,324,78680452,2.44%
12-Feb-21,325.4,326.4,330.5,321.25,64093642,0.12%
11-Feb-21,325,326.45,331.35,323.4,55257166,-1.19%
10-Feb-21,328.9,326,332.65,319.5,93466949,1.18%
9-Feb-21,325.05,337,338.5,322.2,105981081,-3.24%
8-Feb-21,335.95,318.75,339.25,318,102123614,6.35%
5-Feb-21,315.9,327.6,330,312.6,103512235,-3.14%
4-Feb-21,326.15,329,334.5,322.45,121033002,-1.47%
3-Feb-21,331,339.2,341.9,326.2,224190114,2.80%
2-Feb-21,322,293.6,328.85,290.4,251965965,15.16%
1-Feb-21,279.6,269.75,282,255.35,165655500,6.43%
29-Jan-21,262.7,273,278.8,260.6,138442348,-1.54%
28-Jan-21,266.8,260.05,273.4,259.05,129156876,-0.26%
27-Jan-21,267.5,274.9,275,265.7,126586833,-4.17%
25-Jan-21,279.15,296.9,299.5,277.35,164346913,-3.53%
22-Jan-21,289.35,295.95,306.9,278.35,316008609,-0.43%
21-Jan-21,290.6,281,299,280,283614463,5.71%
20-Jan-21,274.9,260,277.5,258.85,205145151,6.28%
19-Jan-21,258.65,251.5,261.7,251.3,136861059,5.16%
18-Jan-21,245.95,261.65,262.45,241.15,173383224,-5.51%
15-Jan-21,260.3,246,264.65,242.6,250038029,6.20%
14-Jan-21,245.1,242.85,249.8,238.6,86819519,1.03%
13-Jan-21,242.6,242.9,248.8,238.4,164649387,2.02%
12-Jan-21,237.8,227,252.4,224.1,390577839,7.77%
11-Jan-21,220.65,199.9,225.4,199.65,182483100,11.36%
8-Jan-21,198.15,198.75,201.5,197.1,53991568,0.71%
7-Jan-21,196.75,197,200.35,195.1,66024848,0.69%
6-Jan-21,195.4,194.45,197.6,190.65,75621947,1.14%
5-Jan-21,193.2,187.1,193.9,185.05,75752593,0.99%
4-Jan-21,191.3,191.8,193,188.75,63980597,2.57%
1-Jan-21,186.5,184.95,187,184.5,27334421,1.44%
31-Dec-20,183.85,184.85,187.5,182.8,48978310,-0.16%
30-Dec-20,184.15,183.1,185.4,180.4,38576159,0.38%
29-Dec-20,183.45,187.9,188.45,181.1,71318085,-1.56%
28-Dec-20,186.35,179.85,187.4,179,98012135,5.91%
24-Dec-20,175.95,172,178,172,73831319,3.99%
23-Dec-20,169.2,165,169.7,163.4,56930071,2.58%
22-Dec-20,164.95,164.55,169.2,156.7,110009846,0.24%
21-Dec-20,164.55,176,177.55,162.5,75582907,-8.86%
18-Dec-20,180.55,180.9,181.5,176.65,46065197,-0.63%
17-Dec-20,181.7,184,184,180.65,34101954,-0.47%
16-Dec-20,182.55,181,183.8,180.1,51259394,2.04%
15-Dec-20,178.9,176.45,179.7,173.25,41190341,0.70%
14-Dec-20,177.65,181,181.5,176.7,33186273,-0.67%
11-Dec-20,178.85,177.95,181.45,176.5,43065542,0.70%
10-Dec-20,177.6,182.7,182.7,176.4,38368777,-2.79%
9-Dec-20,182.7,183,186.4,181.65,40300535,0.50%
8-Dec-20,181.8,184.95,185.7,178.95,42143391,-0.95%
7-Dec-20,183.55,184.45,186.45,182.7,29802472,-0.33%
4-Dec-20,184.15,186.5,188.8,182.2,47995639,-0.38%
3-Dec-20,184.85,185,186,183.25,33332481,0.68%
2-Dec-20,183.6,184,187.35,181.1,88107889,2.14%
1-Dec-20,179.75,182.35,182.4,178.1,48881250,-0.33%
27-Nov-20,180.35,174.65,183.85,174.65,125926062,3.80%
26-Nov-20,173.75,171.6,175,171.05,39094724,1.34%
25-Nov-20,171.45,175,176.8,169.25,54366608,-0.35%
24-Nov-20,172.05,171.85,175.5,171.1,47695247,0.79%
23-Nov-20,170.7,169.5,173.9,165.55,54566251,0.95%
20-Nov-20,169.1,170.05,171.55,165.55,66935703,0.68%
19-Nov-20,167.95,171.4,176.35,166.55,109449407,-3.20%
18-Nov-20,173.5,158.85,178.8,158.55,171801183,9.81%
17-Nov-20,158,152.5,159.35,152.2,82644841,6.15%
14-Nov-20,148.85,148.7,150.8,148,11749453,1.71%
13-Nov-20,146.35,150,150,145.35,32566537,-3.21%
12-Nov-20,151.2,150.95,153.85,150,56145517,0.17%
11-Nov-20,150.95,146.5,151.5,145.65,78583629,3.39%
10-Nov-20,146,144.05,146.7,142.75,68794369,3.55%
9-Nov-20,141,140.6,141.5,138.7,40277460,1.44%
6-Nov-20,139,137.65,142.3,137.65,67966815,0.98%
5-Nov-20,137.65,137,138,136,38928602,1.29%
4-Nov-20,135.9,135.6,137,134,44675934,1.34%
3-Nov-20,134.1,135,137.4,133.55,52071476,0.94%
2-Nov-20,132.85,133.65,134,131.1,40388690,0.15%
30-Oct-20,132.65,133.2,134.5,130.3,51128679,0.57%
29-Oct-20,131.9,132,133,130,66634175,-2.15%
28-Oct-20,134.8,139,143.25,133.5,152361862,-0.63%
27-Oct-20,135.65,134.15,136.75,130.85,56861313,1.46%
26-Oct-20,133.7,138.4,140.8,131.25,88533181,-2.41%
23-Oct-20,137,134.9,138.9,134.1,68712845,2.62%
22-Oct-20,133.5,129.7,134.6,128.45,48808808,2.50%
21-Oct-20,130.25,131.05,133.1,128.3,39252680,0.46%
20-Oct-20,129.65,128.1,130.3,126.35,27470025,1.09%
19-Oct-20,128.25,129.8,130.4,127.8,33161414,0.39%
16-Oct-20,127.75,129.4,130.05,126,62554211,0.63%
15-Oct-20,126.95,131.5,134.35,126.5,64004610,-2.87%
14-Oct-20,130.7,133.75,134.65,128.8,45792723,-2.54%
13-Oct-20,134.1,135.4,137.1,132.85,38973857,-1.32%
12-Oct-20,135.9,139.65,139.65,133,39279464,-1.84%
9-Oct-20,138.45,141.15,142.65,138,37097517,-1.77%
8-Oct-20,140.95,142.85,143.5,139.6,40943141,-0.04%
7-Oct-20,141,144.25,144.5,139.8,68274103,-2.59%
6-Oct-20,144.75,138,145.8,136,162047240,8.10%
5-Oct-20,133.9,136.95,137.5,132.05,55268395,0.30%
1-Oct-20,133.5,135.9,136.5,132.55,40491787,0.15%
30-Sep-20,133.3,131.55,134.4,130.3,48859151,1.21%
29-Sep-20,131.7,134.95,136,130.7,63367335,-0.87%
28-Sep-20,132.85,128.9,134.3,127.5,61830960,4.40%
25-Sep-20,127.25,123.7,128.35,123.1,65042619,3.62%
24-Sep-20,122.8,127.9,128.8,122.15,62423543,-6.54%
23-Sep-20,131.4,135.5,136.7,127.9,74983029,-1.28%
22-Sep-20,133.1,138,138.15,129.65,87298376,-3.16%
21-Sep-20,137.45,147.75,147.75,135.5,64735434,-7.07%
18-Sep-20,147.9,148.7,150.5,146.25,46271652,0.17%
17-Sep-20,147.65,150.8,151,146.2,48119523,-2.51%
16-Sep-20,151.45,149.2,154.3,148.55,85057870,2.06%
15-Sep-20,148.4,149.4,149.4,146.55,42887987,-0.10%
14-Sep-20,148.55,147.2,151.1,145.5,84506253,2.95%
11-Sep-20,144.3,143.1,146.8,141.65,65137801,0.70%
10-Sep-20,143.3,142.8,144.5,138,79606710,2.28%
9-Sep-20,140.1,141,141.75,135.7,105358206,-1.55%
8-Sep-20,142.3,149.45,149.6,141.2,76297951,-4.75%
7-Sep-20,149.4,150,152,148,82619417,1.08%
4-Sep-20,147.8,147.9,153.65,147,95565047,-2.67%
3-Sep-20,151.85,151.6,155.2,149.55,110156875,1.03%
2-Sep-20,150.3,144.3,151.65,141.45,74951550,4.52%
1-Sep-20,143.8,143.4,145.15,140.4,58811608,0.42%
31-Aug-20,143.2,144.5,147.95,138.2,160564520,0.28%
28-Aug-20,142.8,144.15,146.2,140.5,95196419,-1.01%
27-Aug-20,144.25,140.1,146.85,139.3,181382530,4.60%
26-Aug-20,137.9,130.5,139,128.35,197516356,8.50%
25-Aug-20,127.1,121.8,128.35,121.1,90267008,4.87%
24-Aug-20,121.2,122,123,120.8,31296668,0.25%
21-Aug-20,120.9,124.2,124.2,120.15,48650670,-0.66%
20-Aug-20,121.7,123.45,125.65,121.1,43533457,-2.76%
19-Aug-20,125.15,127,127.6,124.75,45133950,-0.36%
18-Aug-20,125.6,124,127.5,123.6,62154483,1.66%
17-Aug-20,123.55,124.5,126.25,120.6,61154591,-0.84%
14-Aug-20,124.6,131.15,132.65,123.7,75034602,-4.99%
13-Aug-20,131.15,126.1,131.9,124.4,95490351,4.63%
12-Aug-20,125.35,121,126.4,120.6,50715485,2.49%
11-Aug-20,122.3,125,125.8,121.4,50225180,-1.25%
10-Aug-20,123.85,119.95,124.7,119.7,71095910,3.99%
7-Aug-20,119.1,117,119.7,116,56489837,1.97%
6-Aug-20,116.8,116.2,117.7,115.5,60093689,1.21%
5-Aug-20,115.4,112.4,117.65,112,99372353,3.54%
4-Aug-20,111.45,112.95,115.1,110.8,95906991,-1.42%
3-Aug-20,113.05,103,114.4,102.9,194765847,8.03%
31-Jul-20,104.65,104,105.4,102.3,33809020,0.96%
30-Jul-20,103.65,106.4,106.75,102.85,33382883,-1.99%
29-Jul-20,105.75,108.1,108.75,104.85,44561874,-0.66%
28-Jul-20,106.45,102.3,107.2,102,64271556,4.67%
27-Jul-20,101.7,104,104.5,101.3,29646442,-1.98%
24-Jul-20,103.75,104.7,105.5,102.7,39366097,-2.17%
23-Jul-20,106.05,105.45,106.45,104.7,30722468,0.86%
22-Jul-20,105.15,108.5,109.75,104.25,50740709,-3.04%
21-Jul-20,108.45,106,109.7,105.5,66009182,3.24%
20-Jul-20,105.05,106.35,106.35,103.85,39787958,-1.27%
17-Jul-20,106.4,103.65,106.95,103.3,42080407,3.35%
16-Jul-20,102.95,103.95,103.95,100.6,44334635,-0.24%
15-Jul-20,103.2,106.8,106.8,102.5,49688858,-1.85%
14-Jul-20,105.15,106.9,107.55,104.1,46926242,-2.64%
13-Jul-20,108,108.85,112.1,106.85,81900473,0.37%
10-Jul-20,107.6,106.7,108.6,105.4,64694703,0.61%
9-Jul-20,106.95,106.3,108.95,104.65,54492889,1.52%
8-Jul-20,105.35,109.5,110.85,104.2,55890628,-3.39%
7-Jul-20,109.05,109.8,112.6,108.05,85842146,0.05%
6-Jul-20,109,105,109.9,104.5,91971938,5.36%
3-Jul-20,103.45,102.85,106.35,102.1,87312581,1.87%
2-Jul-20,101.55,100.75,102.95,100.4,48086112,0.79%
1-Jul-20,100.75,99,101.45,98.2,50868246,2.54%
30-Jun-20,98.25,101.75,102.3,97.3,50767147,-1.21%
29-Jun-20,99.45,101.4,101.4,98.05,43275076,-1.92%
26-Jun-20,101.4,105.4,106.05,100.35,56328105,-2.31%
25-Jun-20,103.8,103.85,106.3,101.65,63198650,-0.95%
24-Jun-20,104.8,105.25,110.8,104.2,125462474,0.38%
23-Jun-20,104.4,103,106,101.9,68638635,1.70%
22-Jun-20,102.65,102.35,104.9,101,68549914,0.15%
19-Jun-20,102.5,96.5,103.9,95.6,135463691,6.38%
18-Jun-20,96.35,95,97.2,94.15,58964763,1.00%
17-Jun-20,95.4,93,96.4,91.8,110831825,0.69%
16-Jun-20,94.75,102,103.5,92,215478234,-5.72%
15-Jun-20,100.5,104.65,104.65,100.05,69320247,-4.56%
12-Jun-20,105.3,98,106.25,98,92997378,-0.80%
11-Jun-20,106.15,109.9,111.15,105,55488921,-4.71%
10-Jun-20,111.4,111,113,108.5,84038803,-0.04%
9-Jun-20,111.45,117.45,117.9,110.25,79474755,-3.46%
8-Jun-20,115.45,114,119.15,113.35,136948454,4.24%
5-Jun-20,110.75,100.45,112.45,99.05,187212583,12.44%
4-Jun-20,98.5,99,101.4,96.8,72080989,-0.25%
3-Jun-20,98.75,100,101.45,97.4,90600115,2.33%
2-Jun-20,96.5,90,97.3,89.75,125410755,7.76%
1-Jun-20,89.55,88.9,91.2,88,71081216,2.93%
29-May-20,87,85.55,87.5,84.65,80819025,0.00%
28-May-20,87,86,88.15,84.55,96183461,2.90%
27-May-20,84.55,84.1,86,84,57958863,1.74%
26-May-20,83.1,83.9,85.7,82.6,38018351,0.36%
22-May-20,82.8,83.4,83.9,82,29252936,-1.55%
21-May-20,84.1,83.1,85.2,82.9,37290910,0.78%
20-May-20,83.45,81.25,84.4,80.7,36351616,2.02%
19-May-20,81.8,82.5,85.65,81.5,65379359,1.43%
18-May-20,80.65,84.5,84.5,79.6,44221575,-4.39%
15-May-20,84.35,84.7,85.35,82.8,38594210,0.66%
14-May-20,83.8,83.95,85.3,82.55,46341703,-3.90%
13-May-20,87.2,92.5,92.5,86.25,68086246,1.16%
12-May-20,86.2,85.95,87.7,83.5,77552355,0.12%
11-May-20,86.1,81.45,90.65,81.4,152592033,6.23%
8-May-20,81.05,84.5,84.95,80.55,35363226,-1.76%
